"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Pike County, GA"	"13231"	875	75838	1153.8
	"Polk County, GA"	"13233"	2200	170763	1288.3
	"Pulaski County, GA"	"13235"	526	44588	1179.7
	"Putnam County, GA"	"13237"	1140	88968	1281.4
	"Quitman County, GA"	"13239"	177	9120	1940.8
	"Rabun County, GA"	"13241"	985	68550	1436.9
	"Randolph County, GA"	"13243"	419	26975	1553.3
	"Richmond County, GA"	"13245"	9206	808230	1139.0
	"Rockdale County, GA"	"13247"	3410	363368	938.4
	"Schley County, GA"	"13249"	183	20885	876.2
	"Screven County, GA"	"13251"	789	55928	1410.7
	"Seminole County, GA"	"13253"	567	32525	1743.3
	"Spalding County, GA"	"13255"	3558	267631	1329.4
	"Stephens County, GA"	"13257"	1641	104174	1575.2
	"Stewart County, GA"	"13259"	283	26198	1080.2
	"Sumter County, GA"	"13261"	1514	117821	1285.0
	"Talbot County, GA"	"13263"	377	24753	1523.0
	"Taliaferro County, GA"	"13265"	127	6269	2025.8
	"Tattnall County, GA"	"13267"	1108	101407	1092.6
	"Taylor County, GA"	"13269"	456	32207	1415.8
	"Telfair County, GA"	"13271"	689	63298	1088.5
	"Terrell County, GA"	"13273"	518	34188	1515.2
	"Thomas County, GA"	"13275"	2404	177643	1353.3
	"Tift County, GA"	"13277"	1979	162653	1216.7
	"Toombs County, GA"	"13279"	1480	107663	1374.7
	"Towns County, GA"	"13281"	816	48383	1686.5
	"Treutlen County, GA"	"13283"	391	27354	1429.4
	"Troup County, GA"	"13285"	3275	280384	1168.0
	"Turner County, GA"	"13287"	510	31661	1610.8
	"Twiggs County, GA"	"13289"	551	32514	1694.7
	"Union County, GA"	"13291"	1469	99228	1480.4
	"Upson County, GA"	"13293"	1844	105589	1746.4
	"Walker County, GA"	"13295"	3624	279403	1297.1
	"Walton County, GA"	"13297"	4094	381846	1072.2
	"Ware County, GA"	"13299"	2201	143066	1538.5
	"Warren County, GA"	"13301"	338	20969	1611.9
	"Washington County, GA"	"13303"	1097	81060	1353.3
	"Wayne County, GA"	"13305"	1596	119781	1332.4
	"Webster County, GA"	"13307"	114	10408	1095.3
	"Wheeler County, GA"	"13309"	287	31236	918.8
	"White County, GA"	"13311"	1450	122956	1179.3
	"Whitfield County, GA"	"13313"	3951	416364	948.9
	"Wilcox County, GA"	"13315"	478	34451	1387.5
	"Wilkes County, GA"	"13317"	627	39041	1606.0
	"Wilkinson County, GA"	"13319"	566	35614	1589.3
	"Worth County, GA"	"13321"	1105	80490	1372.8
	"Hawaii County, HI"	"15001"	7385	809176	912.7
	"Honolulu County, HI"	"15003"	32401	3882295	834.6
	"Kauai County, HI"	"15007"	2333	288128	809.7
	"Maui County, HI"	"15009"	5014	670428	747.9
	"Ada County, ID"	"16001"	14199	1940351	731.8
	"Adams County, ID"	"16003"	183	17438	1049.4
	"Bannock County, ID"	"16005"	3279	352536	930.1
	"Bear Lake County, ID"	"16007"	274	24461	1120.2
	"Benewah County, ID"	"16009"	512	37384	1369.6
	"Bingham County, ID"	"16011"	1748	187451	932.5
	"Blaine County, ID"	"16013"	522	92474	564.5
	"Boise County, ID"	"16015"	281	31595	889.4
	"Bonner County, ID"	"16017"	1987	184100	1079.3
	"Bonneville County, ID"	"16019"	4052	480184	843.8
	"Boundary County, ID"	"16021"	545	49505	1100.9
	"Butte County, ID"	"16023"	145	10500	1381.0
	"Camas County, ID"	"16025"	44	4493	979.3
	"Canyon County, ID"	"16027"	7220	927454	778.5
	"Caribou County, ID"	"16029"	292	28461	1026.0
	"Cassia County, ID"	"16031"	880	96448	912.4
	"Clark County, ID"	"16033"	25	3401	735.1
	"Clearwater County, ID"	"16035"	449	35206	1275.4
	"Custer County, ID"	"16037"	221	17093	1292.9
	"Elmore County, ID"	"16039"	892	109666	813.4
	"Franklin County, ID"	"16041"	457	56032	815.6
	"Fremont County, ID"	"16043"	488	52703	925.9
	"Gem County, ID"	"16045"	997	73152	1362.9
	"Gooding County, ID"	"16047"	620	61611	1006.3
	"Idaho County, ID"	"16049"	853	66826	1276.4
	"Jefferson County, ID"	"16051"	784	120472	650.8
	"Jerome County, ID"	"16053"	751	97583	769.6
	"Kootenai County, ID"	"16055"	6752	668458	1010.1
	"Latah County, ID"	"16057"	958	161902	591.7
	"Lemhi County, ID"	"16059"	499	32096	1554.7
	"Lewis County, ID"	"16061"	220	15375	1430.9
	"Lincoln County, ID"	"16063"	182	21442	848.8
	"Madison County, ID"	"16065"	760	159847	475.5
	"Minidoka County, ID"	"16067"	856	84296	1015.5
	"Nez Perce County, ID"	"16069"	2127	162326	1310.3
	"Oneida County, ID"	"16071"	205	18059	1135.2
	"Owyhee County, ID"	"16073"	480	47782	1004.6
	"Payette County, ID"	"16075"	1090	97044	1123.2
	"Power County, ID"	"16077"	285	30735	927.3
	"Shoshone County, ID"	"16079"	785	51500	1524.3
	"Teton County, ID"	"16081"	222	48784	455.1
	"Twin Falls County, ID"	"16083"	3508	349781	1002.9
	"Valley County, ID"	"16085"	330	46017	717.1
	"Washington County, ID"	"16087"	567	41075	1380.4
	"Adams County, IL"	"17001"	3416	260692	1310.4
	"Alexander County, IL"	"17003"	412	22815	1805.8
	"Bond County, IL"	"17005"	748	65580	1140.6
	"Boone County, IL"	"17007"	1836	212675	863.3
	"Brown County, IL"	"17009"	248	26226	945.6
	"Bureau County, IL"	"17011"	1717	130227	1318.5
	"Calhoun County, IL"	"17013"	244	18773	1299.7
	"Carroll County, IL"	"17015"	837	57099	1465.9
	"Cass County, IL"	"17017"	589	48257	1220.5
	"Champaign County, IL"	"17019"	5839	838056	696.7
	"Christian County, IL"	"17021"	1833	129115	1419.7
	"Clark County, IL"	"17023"	859	61573	1395.1
	"Clay County, IL"	"17025"	702	52595	1334.7
	"Clinton County, IL"	"17027"	1461	149997	974.0
	"Coles County, IL"	"17029"	2251	202272	1112.9
	"Cook County, IL"	"17031"	178548	20547294	869.0
	"Crawford County, IL"	"17033"	884	74498	1186.6
	"Cumberland County, IL"	"17035"	500	42872	1166.3
	"DeKalb County, IL"	"17037"	3233	418022	773.4
	"De Witt County, IL"	"17039"	891	62143	1433.8
	"Douglas County, IL"	"17041"	835	77964	1071.0
	"DuPage County, IL"	"17043"	27106	3686472	735.3
	"Edgar County, IL"	"17045"	1024	68237	1500.7
	"Edwards County, IL"	"17047"	329	25499	1290.2
	"Effingham County, IL"	"17049"	1632	136346	1197.0
	"Fayette County, IL"	"17051"	962	85280	1128.0
	"Ford County, IL"	"17053"	846	52123	1623.1
	"Franklin County, IL"	"17055"	2250	153290	1467.8
	"Fulton County, IL"	"17057"	2027	136564	1484.3
	"Gallatin County, IL"	"17059"	329	19472	1689.6
	"Greene County, IL"	"17061"	684	51417	1330.3
	"Grundy County, IL"	"17063"	1915	204012	938.7
	"Hamilton County, IL"	"17065"	444	32447	1368.4
	"Hancock County, IL"	"17067"	909	70396	1291.3
	"Hardin County, IL"	"17069"	274	15347	1785.4
	"Henderson County, IL"	"17071"	395	26425	1494.8
	"Henry County, IL"	"17073"	2332	194825	1197.0
	"Iroquois County, IL"	"17075"	1612	108140	1490.7
	"Jackson County, IL"	"17077"	2198	227519	966.1
	"Jasper County, IL"	"17079"	412	38151	1079.9
	"Jefferson County, IL"	"17081"	2021	149974	1347.6
	"Jersey County, IL"	"17083"	1189	86852	1369.0
	"Jo Daviess County, IL"	"17085"	1007	85079	1183.6
	"Johnson County, IL"	"17087"	610	49589	1230.1
	"Kane County, IL"	"17089"	14620	2128639	686.8
	"Kankakee County, IL"	"17091"	4948	437074	1132.1
	"Kendall County, IL"	"17093"	2750	518181	530.7
	"Knox County, IL"	"17095"	2884	197917	1457.2
	"Lake County, IL"	"17097"	20283	2784553	728.4
	"LaSalle County, IL"	"17099"	5545	433241	1279.9
	"Lawrence County, IL"	"17101"	804	62377	1288.9
	"Lee County, IL"	"17103"	1641	135613	1210.1
	"Livingston County, IL"	"17105"	1891	142237	1329.5
	"Logan County, IL"	"17107"	1448	114309	1266.7
	"McDonough County, IL"	"17109"	1330	118227	1125.0
	"McHenry County, IL"	"17111"	9363	1228120	762.4
	"McLean County, IL"	"17113"	5269	686857	767.1
	"Macon County, IL"	"17115"	5366	414751	1293.8
	"Macoupin County, IL"	"17117"	2393	179373	1334.1
	"Madison County, IL"	"17119"	12577	1052697	1194.7
	"Marion County, IL"	"17121"	2251	148915	1511.6
	"Marshall County, IL"	"17123"	671	45590	1471.8
	"Mason County, IL"	"17125"	826	53270	1550.6
	"Massac County, IL"	"17127"	865	55124	1569.2
	"Menard County, IL"	"17129"	524	48620	1077.7
	"Mercer County, IL"	"17131"	821	61488	1335.2
	"Monroe County, IL"	"17133"	1359	138450	981.6
	"Montgomery County, IL"	"17135"	1596	113105	1411.1
	"Morgan County, IL"	"17137"	1756	134434	1306.2
	"Moultrie County, IL"	"17139"	828	57912	1429.8
	"Ogle County, IL"	"17141"	2234	202178	1105.0
	"Peoria County, IL"	"17143"	7818	715104	1093.3
	"Perry County, IL"	"17145"	1028	83418	1232.3
	"Piatt County, IL"	"17147"	717	65450	1095.5
	"Pike County, IL"	"17149"	882	61650	1430.7
	"Pope County, IL"	"17151"	216	16673	1295.5
	"Pulaski County, IL"	"17153"	357	21200	1684.0
	"Putnam County, IL"	"17155"	235	22911	1025.7
	"Randolph County, IL"	"17157"	1598	126590	1262.3
	"Richland County, IL"	"17159"	911	62290	1462.5
	"Rock Island County, IL"	"17161"	6887	567170	1214.3
	"St. Clair County, IL"	"17163"	11409	1036837	1100.4
	"Saline County, IL"	"17165"	1538	93761	1640.3
	"Sangamon County, IL"	"17167"	8245	777784	1060.1
	"Schuyler County, IL"	"17169"	396	27151	1458.5
	"Scott County, IL"	"17171"	244	19777	1233.8
	"Shelby County, IL"	"17173"	1083	85973	1259.7
	"Stark County, IL"	"17175"	333	21293	1563.9
	"Stephenson County, IL"	"17177"	2419	176913	1367.3
	"Tazewell County, IL"	"17179"	6162	525685	1172.2
	"Union County, IL"	"17181"	1017	66490	1529.6
	"Vermilion County, IL"	"17183"	4198	302274	1388.8
	"Wabash County, IL"	"17185"	559	45449	1230.0
	"Warren County, IL"	"17187"	853	67268	1268.1
	"Washington County, IL"	"17189"	636	55410	1147.8
	"Wayne County, IL"	"17191"	905	64609	1400.7
	"White County, IL"	"17193"	938	53930	1739.3
	"Whiteside County, IL"	"17195"	2917	220113	1325.2
	"Will County, IL"	"17197"	20777	2760505	752.7
	"Williamson County, IL"	"17199"	3198	266483	1200.1
	"Winnebago County, IL"	"17201"	12903	1129243	1142.6
	"Woodford County, IL"	"17203"	1614	153104	1054.2
	"Adams County, IN"	"18001"	1395	143091	974.9
	"Allen County, IN"	"18003"	14632	1519024	963.3
	"Bartholomew County, IN"	"18005"	3237	335426	965.0
	"Benton County, IN"	"18007"	394	34883	1129.5
	"Blackford County, IN"	"18009"	686	47252	1451.8
	"Boone County, IN"	"18011"	2320	273536	848.2
	"Brown County, IN"	"18013"	712	60550	1175.9
	"Carroll County, IN"	"18015"	784	80840	969.8
	"Cass County, IN"	"18017"	1840	150420	1223.2
	"Clark County, IN"	"18019"	5399	474194	1138.6
	"Clay County, IN"	"18021"	1283	104887	1223.2
	"Clinton County, IN"	"18023"	1560	129061	1208.7
	"Crawford County, IN"	"18025"	555	42393	1309.2
	"Daviess County, IN"	"18027"	1430	133508	1071.1
	"Dearborn County, IN"	"18029"	2137	198674	1075.6
	"Decatur County, IN"	"18031"	1291	106521	1212.0
	"De Kalb County, IN"	"18033"	1864	174041	1071.0
	"Delaware County, IN"	"18035"	5755	455815	1262.6
	"Dubois County, IN"	"18037"	1840	170385	1079.9
	"Elkhart County, IN"	"18039"	7546	824223	915.5
	"Fayette County, IN"	"18041"	1414	91933	1538.1
	"Floyd County, IN"	"18043"	3592	314175	1143.3
	"Fountain County, IN"	"18045"	966	65719	1469.9
	"Franklin County, IN"	"18047"	972	91016	1067.9
	"Fulton County, IN"	"18049"	1064	80102	1328.3
	"Gibson County, IN"	"18051"	1564	134761	1160.6
	"Grant County, IN"	"18053"	3847	262155	1467.5
	"Greene County, IN"	"18055"	1675	128334	1305.2
	"Hamilton County, IN"	"18057"	8273	1356573	609.8
	"Hancock County, IN"	"18059"	2983	313625	951.1
	"Harrison County, IN"	"18061"	1789	162229	1102.8
	"Hendricks County, IN"	"18063"	5402	683822	790.0
	"Henry County, IN"	"18065"	2576	192309	1339.5
	"Howard County, IN"	"18067"	4725	330374	1430.2
	"Huntington County, IN"	"18069"	1810	145550	1243.6
	"Jackson County, IN"	"18071"	2082	176786	1177.7
	"Jasper County, IN"	"18073"	1511	133812	1129.2
	"Jay County, IN"	"18075"	981	82032	1195.9
	"Jefferson County, IN"	"18077"	1609	128736	1249.8
	"Jennings County, IN"	"18079"	1321	110376	1196.8
	"Johnson County, IN"	"18081"	6127	635606	964.0
	"Knox County, IN"	"18083"	1956	146533	1334.9
	"Kosciusko County, IN"	"18085"	3228	316776	1019.0
	"Lagrange County, IN"	"18087"	1241	159182	779.6
	"Lake County, IN"	"18089"	22074	1944976	1134.9
	"La Porte County, IN"	"18091"	5185	439221	1180.5
	"Lawrence County, IN"	"18093"	2456	182030	1349.2
	"Madison County, IN"	"18095"	6769	518572	1305.3
	"Marion County, IN"	"18097"	36251	3851618	941.2
	"Marshall County, IN"	"18099"	2007	184722	1086.5
	"Martin County, IN"	"18101"	479	40630	1178.9
	"Miami County, IN"	"18103"	1690	141739	1192.3
	"Monroe County, IN"	"18105"	4273	591786	722.1
	"Montgomery County, IN"	"18107"	1802	153414	1174.6
	"Morgan County, IN"	"18109"	3212	282019	1138.9
	"Newton County, IN"	"18111"	746	55809	1336.7
	"Noble County, IN"	"18113"	2013	190940	1054.3
	"Ohio County, IN"	"18115"	291	23503	1238.1
	"Orange County, IN"	"18117"	1041	78437	1327.2
	"Owen County, IN"	"18119"	852	83310	1022.7
	"Parke County, IN"	"18121"	679	67606	1004.3
	"Perry County, IN"	"18123"	924	76579	1206.6
	"Pike County, IN"	"18125"	656	49555	1323.8
	"Porter County, IN"	"18127"	6843	681943	1003.5
	"Posey County, IN"	"18129"	1029	101517	1013.6
	"Pulaski County, IN"	"18131"	726	49598	1463.8
	"Putnam County, IN"	"18133"	1576	150293	1048.6
	"Randolph County, IN"	"18135"	1432	97898	1462.7
	"Ripley County, IN"	"18137"	1377	113743	1210.6
	"Rush County, IN"	"18139"	826	66542	1241.3
	"St. Joseph County, IN"	"18141"	11835	1085565	1090.2
	"Scott County, IN"	"18143"	1455	95327	1526.3
	"Shelby County, IN"	"18145"	2032	179064	1134.8
	"Spencer County, IN"	"18147"	928	81054	1144.9
	"Starke County, IN"	"18149"	1268	92028	1377.8
	"Steuben County, IN"	"18151"	1406	138842	1012.7
	"Sullivan County, IN"	"18153"	972	82515	1178.0
	"Switzerland County, IN"	"18155"	434	42916	1011.3
	"Tippecanoe County, IN"	"18157"	5289	781010	677.2
	"Tipton County, IN"	"18159"	812	60730	1337.1
	"Union County, IN"	"18161"	343	28329	1210.8
	"Vanderburgh County, IN"	"18163"	8730	727319	1200.3
	"Vermillion County, IN"	"18165"	856	61635	1388.8
	"Vigo County, IN"	"18167"	4997	427640	1168.5
	"Wabash County, IN"	"18169"	1961	123844	1583.4
	"Warren County, IN"	"18171"	378	32916	1148.4
	"Warrick County, IN"	"18173"	2772	252103	1099.6
	"Washington County, IN"	"18175"	1338	112405	1190.3
	"Wayne County, IN"	"18177"	3910	263376	1484.6
	"Wells County, IN"	"18179"	1336	112786	1184.5
	"White County, IN"	"18181"	1443	96565	1494.3
	"Whitley County, IN"	"18183"	1401	136794	1024.2
	"Adair County, IA"	"19001"	427	28333	1507.1
	"Adams County, IA"	"19003"	180	14423	1248.0
	"Allamakee County, IA"	"19005"	752	54803	1372.2
	"Appanoose County, IA"	"19007"	736	49723	1480.2
	"Audubon County, IA"	"19009"	326	21964	1484.2
	"Benton County, IA"	"19011"	1048	102115	1026.3
	"Black Hawk County, IA"	"19013"	5445	525208	1036.7
	"Boone County, IA"	"19015"	1254	105134	1192.8
	"Bremer County, IA"	"19017"	1026	100631	1019.6
	"Buchanan County, IA"	"19019"	867	84948	1020.6
	"Buena Vista County, IA"	"19021"	720	79038	911.0
	"Butler County, IA"	"19023"	782	57644	1356.6
	"Calhoun County, IA"	"19025"	538	38313	1404.2
	"Carroll County, IA"	"19027"	999	80147	1246.5
	"Cass County, IA"	"19029"	829	51400	1612.8
	"Cedar County, IA"	"19031"	766	74224	1032.0
	"Cerro Gordo County, IA"	"19033"	2257	169303	1333.1
	"Cherokee County, IA"	"19035"	672	44936	1495.5
	"Chickasaw County, IA"	"19037"	593	47565	1246.7
	"Clarke County, IA"	"19039"	506	37524	1348.5
	"Clay County, IA"	"19041"	795	64102	1240.2
	"Clayton County, IA"	"19043"	864	69747	1238.8
	"Clinton County, IA"	"19045"	2310	185731	1243.7
	"Crawford County, IA"	"19047"	674	67646	996.4
	"Dallas County, IA"	"19049"	2251	377559	596.2
	"Davis County, IA"	"19051"	371	36119	1027.2
	"Decatur County, IA"	"19053"	360	31298	1150.2
	"Delaware County, IA"	"19055"	754	67954	1109.6
	"Des Moines County, IA"	"19057"	2013	155521	1294.4
	"Dickinson County, IA"	"19059"	855	69509	1230.1
	"Dubuque County, IA"	"19061"	3893	389345	999.9
	"Emmet County, IA"	"19063"	519	36651	1416.1
	"Fayette County, IA"	"19065"	1040	77826	1336.3
	"Floyd County, IA"	"19067"	754	62363	1209.1
	"Franklin County, IA"	"19069"	552	40136	1375.3
	"Fremont County, IA"	"19071"	363	27411	1324.3
	"Greene County, IA"	"19073"	457	35459	1288.8
	"Grundy County, IA"	"19075"	621	48970	1268.1
	"Guthrie County, IA"	"19077"	521	42883	1214.9
	"Hamilton County, IA"	"19079"	764	59157	1291.5
	"Hancock County, IA"	"19081"	518	42356	1223.0
	"Hardin County, IA"	"19083"	943	66864	1410.3
	"Harrison County, IA"	"19085"	834	56039	1488.2
	"Henry County, IA"	"19087"	952	79415	1198.8
	"Howard County, IA"	"19089"	509	36697	1387.0
	"Humboldt County, IA"	"19091"	487	38051	1279.9
	"Ida County, IA"	"19093"	439	27367	1604.1
	"Iowa County, IA"	"19095"	852	64601	1318.9
	"Jackson County, IA"	"19097"	975	77281	1261.6
	"Jasper County, IA"	"19099"	1687	148628	1135.0
	"Jefferson County, IA"	"19101"	740	73370	1008.6
	"Johnson County, IA"	"19103"	3242	609880	531.6
	"Jones County, IA"	"19105"	888	82659	1074.3
	"Keokuk County, IA"	"19107"	532	40641	1309.0
	"Kossuth County, IA"	"19109"	774	59081	1310.1
	"Lee County, IA"	"19111"	1864	134672	1384.1
	"Linn County, IA"	"19113"	7863	908323	865.7
	"Louisa County, IA"	"19115"	464	44226	1049.2
	"Lucas County, IA"	"19117"	462	34281	1347.7
	"Lyon County, IA"	"19119"	434	47078	921.9
	"Madison County, IA"	"19121"	628	65629	956.9
	"Mahaska County, IA"	"19123"	1037	88835	1167.3
	"Marion County, IA"	"19125"	1427	132996	1073.0
	"Marshall County, IA"	"19127"	2039	158340	1287.7
	"Mills County, IA"	"19129"	585	59704	979.8
	"Mitchell County, IA"	"19131"	586	42449	1380.5
	"Monona County, IA"	"19133"	617	34490	1788.9
	"Monroe County, IA"	"19135"	413	31037	1330.7
	"Montgomery County, IA"	"19137"	661	39790	1661.2
	"Muscatine County, IA"	"19139"	1833	170381	1075.8
	"O'Brien County, IA"	"19141"	840	54951	1528.6
	"Osceola County, IA"	"19143"	316	23972	1318.2
	"Page County, IA"	"19145"	822	60502	1358.6
	"Palo Alto County, IA"	"19147"	541	35505	1523.7
	"Plymouth County, IA"	"19149"	1028	100710	1020.8
	"Pocahontas County, IA"	"19151"	411	26573	1546.7
	"Polk County, IA"	"19153"	15863	1965927	806.9
	"Pottawattamie County, IA"	"19155"	4168	373395	1116.2
	"Poweshiek County, IA"	"19157"	892	73965	1206.0
	"Ringgold County, IA"	"19159"	360	19464	1849.6
	"Sac County, IA"	"19161"	564	38646	1459.4
	"Scott County, IA"	"19163"	6759	692658	975.8
	"Shelby County, IA"	"19165"	625	45892	1361.9
	"Sioux County, IA"	"19167"	1035	139850	740.1
	"Story County, IA"	"19169"	2280	391696	582.1
	"Tama County, IA"	"19171"	912	67360	1353.9
	"Taylor County, IA"	"19173"	336	24496	1371.7
	"Union County, IA"	"19175"	636	48914	1300.2
	"Van Buren County, IA"	"19177"	388	28202	1375.8
	"Wapello County, IA"	"19179"	1843	140144	1315.1
	"Warren County, IA"	"19181"	1894	207052	914.7
	"Washington County, IA"	"19183"	1041	88090	1181.7
	"Wayne County, IA"	"19185"	364	25672	1417.9
	"Webster County, IA"	"19187"	1915	144049	1329.4
	"Winnebago County, IA"	"19189"	564	41426	1361.5
	"Winneshiek County, IA"	"19191"	771	79744	966.8
	"Woodbury County, IA"	"19193"	4231	411922	1027.1
	"Worth County, IA"	"19195"	336	29552	1137.0
	"Wright County, IA"	"19197"	734	50084	1465.5
	"Allen County, KS"	"20001"	658	49611	1326.3
	"Anderson County, KS"	"20003"	406	31634	1283.4
	"Atchison County, KS"	"20005"	732	64296	1138.5
	"Barber County, KS"	"20007"	261	17615	1481.7
	"Barton County, KS"	"20009"	1324	103206	1282.9
	"Bourbon County, KS"	"20011"	760	58057	1309.1
	"Brown County, KS"	"20013"	621	38126	1628.8
	"Butler County, KS"	"20015"	2864	267660	1070.0
	"Chase County, KS"	"20017"	127	10449	1215.4
	"Chautauqua County, KS"	"20019"	213	13019	1636.1
	"Cherokee County, KS"	"20021"	1218	79316	1535.6
	"Cheyenne County, KS"	"20023"	177	10517	1683.0
	"Clark County, KS"	"20025"	127	7925	1602.5
	"Clay County, KS"	"20027"	427	32049	1332.3
	"Cloud County, KS"	"20029"	583	34799	1675.3
	"Coffey County, KS"	"20031"	422	32728	1289.4
	"Comanche County, KS"	"20033"	123	6828	1801.4
	"Cowley County, KS"	"20035"	1891	139382	1356.7
	"Crawford County, KS"	"20037"	1933	155297	1244.7
	"Decatur County, KS"	"20039"	200	11250	1777.8
	"Dickinson County, KS"	"20041"	973	73715	1319.9
	"Doniphan County, KS"	"20043"	393	30274	1298.1
	"Douglas County, KS"	"20045"	3180	488755	650.6
	"Edwards County, KS"	"20047"	227	11147	2036.4
	"Elk County, KS"	"20049"	171	10052	1701.2
	"Ellis County, KS"	"20051"	987	114605	861.2
	"Ellsworth County, KS"	"20053"	332	24366	1362.6
	"Finney County, KS"	"20055"	1099	144912	758.4
	"Ford County, KS"	"20057"	1084	133695	810.8
	"Franklin County, KS"	"20059"	1176	102581	1146.4
	"Geary County, KS"	"20061"	927	128700	720.3
	"Gove County, KS"	"20063"	156	10490	1487.1
	"Graham County, KS"	"20065"	141	9752	1445.9
	"Grant County, KS"	"20067"	249	28640	869.4
	"Gray County, KS"	"20069"	241	23929	1007.1
	"Greeley County, KS"	"20071"	100	4851	2061.4
	"Greenwood County, KS"	"20073"	393	23773	1653.1
	"Hamilton County, KS"	"20075"	97	9996	970.4
	"Harper County, KS"	"20077"	373	21614	1725.7
	"Harvey County, KS"	"20079"	1791	137221	1305.2
	"Haskell County, KS"	"20081"	125	15811	790.6
	"Hodgeman County, KS"	"20083"	121	7170	1687.6
	"Jackson County, KS"	"20085"	564	52793	1068.3
	"Jefferson County, KS"	"20087"	756	76082	993.7
	"Jewell County, KS"	"20089"	181	11386	1589.7
	"Johnson County, KS"	"20091"	17789	2414396	736.8
	"Kearny County, KS"	"20093"	152	15271	995.4
	"Kingman County, KS"	"20095"	838	28410	2949.7
	"Kiowa County, KS"	"20097"	138	9903	1393.5
	"Labette County, KS"	"20099"	1123	78754	1426.0
	"Lane County, KS"	"20101"	122	6131	1989.9
	"Leavenworth County, KS"	"20103"	2858	327602	872.4
	"Lincoln County, KS"	"20105"	158	11957	1321.4
	"Linn County, KS"	"20107"	532	38761	1372.5
	"Logan County, KS"	"20109"	153	11102	1378.1
	"Lyon County, KS"	"20111"	1272	132691	958.6
	"McPherson County, KS"	"20113"	1560	113975	1368.7
	"Marion County, KS"	"20115"	707	47138	1499.9
	"Marshall County, KS"	"20117"	553	38733	1427.7
	"Meade County, KS"	"20119"	222	16237	1367.2
	"Miami County, KS"	"20121"	1307	136585	956.9
	"Mitchell County, KS"	"20123"	373	23887	1561.5
	"Montgomery County, KS"	"20125"	1851	126953	1458.0
	"Morris County, KS"	"20127"	318	22259	1428.6
	"Morton County, KS"	"20129"	176	10330	1703.8
	"Nemaha County, KS"	"20131"	586	40628	1442.4
	"Neosho County, KS"	"20133"	890	63816	1394.6
	"Ness County, KS"	"20135"	206	11126	1851.5
	"Norton County, KS"	"20137"	278	21447	1296.2
	"Osage County, KS"	"20139"	860	63430	1355.8
	"Osborne County, KS"	"20141"	216	13774	1568.2
	"Ottawa County, KS"	"20143"	278	22930	1212.4
	"Pawnee County, KS"	"20145"	357	25708	1388.7
	"Phillips County, KS"	"20147"	312	20913	1491.9
	"Pottawatomie County, KS"	"20149"	766	98104	780.8
	"Pratt County, KS"	"20151"	515	36796	1399.6
	"Rawlins County, KS"	"20153"	160	10060	1590.5
	"Reno County, KS"	"20155"	3086	247926	1244.7
	"Republic County, KS"	"20157"	324	18372	1763.6
	"Rice County, KS"	"20159"	507	37792	1341.6
	"Riley County, KS"	"20161"	1616	294339	549.0
	"Rooks County, KS"	"20163"	280	19587	1429.5
	"Rush County, KS"	"20165"	251	12023	2087.7
	"Russell County, KS"	"20167"	433	27371	1582.0
	"Saline County, KS"	"20169"	2508	216477	1158.6
	"Scott County, KS"	"20171"	242	19300	1253.9
	"Sedgwick County, KS"	"20173"	20321	2069463	981.9
	"Seward County, KS"	"20175"	592	85284	694.2
	"Shawnee County, KS"	"20177"	8355	706372	1182.8
	"Sheridan County, KS"	"20179"	151	10094	1495.9
	"Sherman County, KS"	"20181"	266	23370	1138.2
	"Smith County, KS"	"20183"	213	14274	1492.2
	"Stafford County, KS"	"20185"	272	16426	1655.9
	"Stanton County, KS"	"20187"	86	7931	1084.4
	"Stevens County, KS"	"20189"	195	21820	893.7
	"Sumner County, KS"	"20191"	1175	90988	1291.4
	"Thomas County, KS"	"20193"	333	30892	1077.9
	"Trego County, KS"	"20195"	173	11112	1556.9
	"Wabaunsee County, KS"	"20197"	295	27642	1067.2
	"Wallace County, KS"	"20199"	69	6093	1132.4
	"Washington County, KS"	"20201"	295	21680	1360.7
	"Wichita County, KS"	"20203"	109	8372	1302.0
	"Wilson County, KS"	"20205"	499	33914	1471.4
	"Woodson County, KS"	"20207"	204	12351	1651.7
	"Wyandotte County, KS"	"20209"	6180	661283	934.5
	"Adair County, KY"	"21001"	986	77527	1271.8
	"Allen County, KY"	"21003"	1021	85043	1200.6
	"Anderson County, KY"	"21005"	1024	91076	1124.3
	"Ballard County, KY"	"21007"	445	31405	1417.0
	"Barren County, KY"	"21009"	2311	177025	1305.5
	"Bath County, KY"	"21011"	699	49845	1402.3
	"Bell County, KY"	"21013"	1787	103565	1725.5
	"Boone County, KY"	"21015"	4086	535906	762.4
	"Bourbon County, KY"	"21017"	1062	79774	1331.3
	"Boyd County, KY"	"21019"	2819	186990	1507.6
	"Boyle County, KY"	"21021"	1554	120894	1285.4
	"Bracken County, KY"	"21023"	435	33114	1313.6
	"Breathitt County, KY"	"21025"	876	50456	1736.2
	"Breckinridge County, KY"	"21027"	1053	81939	1285.1
	"Bullitt County, KY"	"21029"	2933	327109	896.6
	"Butler County, KY"	"21031"	735	51057	1439.6
	"Caldwell County, KY"	"21033"	740	50836	1455.7
	"Calloway County, KY"	"21035"	1773	156736	1131.2
	"Campbell County, KY"	"21037"	3649	374776	973.6
	"Carlisle County, KY"	"21039"	322	18915	1702.4
